order_id,product_id,category,supplier,warehouse,quantity,unit_price,discount,order_date,promised_delivery_days,actual_delivery_days,status,contact_email,is_quantity_outlier,revenue,delivery_variance,is_late,on_time_flag,order_year,order_month,order_quarter,order_month_name,order_yearmonth
ORD-00549,P008,Food & Bev,Apex Supplies,Los Angeles CA,99,20.0,0.0,2024-09-04,11,15,Delivered,buyer549@client.com,0,1980.0,4,1,0,2024,9,3,Sep,2024-09
ORD-00550,P001,Electronics,Apex Supplies,Atlanta GA,74,120.0,0.1,2023-01-08,9,17,Delivered,buyer550@client.com,0,7992.0,8,1,0,2023,1,1,Jan,2023-01
ORD-00551,P006,Home & Garden,Apex Supplies,Chicago IL,53,150.0,0.0,2024-03-12,13,20,Delivered,buyer551@client.com,0,7950.0,7,1,0,2024,3,1,Mar,2024-03
ORD-00552,P009,Industrial,SwiftVendors,Atlanta GA,55,300.0,0.1,2023-10-10,13,17,Cancelled,buyer552@client.com,0,14850.0,4,1,0,2023,10,4,Oct,2023-10
ORD-00553,P009,Industrial,GlobalTrade Co.,Los Angeles CA,72,300.0,0.05,2024-07-26,11,16,Delivered,buyer553@client.com,0,20520.0,5,1,0,2024,7,3,Jul,2024-07
ORD-00554,P010,Industrial,PrimeSources,Chicago IL,45,500.0,0.15,2024-11-06,4,13,Delivered,buyer554@client.com,0,19125.0,9,1,0,2024,11,4,Nov,2024-11
ORD-00555,P003,Apparel,NextGen Parts,New York NY,13,35.0,0.0,2023-12-13,11,18,Delayed,buyer555@client.com,0,455.0,7,1,0,2023,12,4,Dec,2023-12
ORD-00556,P001,Electronics,Apex Supplies,Dallas TX,21,120.0,0.05,2023-05-29,10,17,Pending,buyer556@client.com,0,2394.0,7,1,0,2023,5,2,May,2023-05
ORD-00557,P005,Home & Garden,Apex Supplies,Atlanta GA,29,80.0,0.0,2023-02-08,14,18,Pending,buyer557@client.com,0,2320.0,4,1,0,2023,2,1,Feb,2023-02
ORD-00558,P009,Industrial,NextGen Parts,Dallas TX,37,300.0,0.15,2023-06-29,13,18,Pending,,0,9435.0,5,1,0,2023,6,2,Jun,2023-06
ORD-00559,P009,Industrial,Apex Supplies,Atlanta GA,37,300.0,0.0,2024-06-06,11,20,Delivered,buyer559@client.com,0,11100.0,9,1,0,2024,6,2,Jun,2024-06
ORD-00560,P001,Electronics,Apex Supplies,Chicago IL,47,120.0,0.0,2023-03-30,7,17,Pending,buyer560@client.com,0,5640.0,10,1,0,2023,3,1,Mar,2023-03
ORD-00561,P007,Food & Bev,GlobalTrade Co.,Atlanta GA,52,12.0,0.1,2023-01-16,14,23,Delivered,buyer561@client.com,0,561.6,9,1,0,2023,1,1,Jan,2023-01
ORD-00562,P009,Industrial,NextGen Parts,Atlanta GA,37,300.0,0.15,2023-12-23,8,10,Delivered,buyer562@client.com,0,9435.0,2,1,0,2023,12,4,Dec,2023-12
ORD-00563,P004,Apparel,NextGen Parts,Dallas TX,59,55.0,0.05,2023-09-25,5,9,In Transit,buyer563@client.com,0,3082.75,4,1,0,2023,9,3,Sep,2023-09
ORD-00564,P002,Electronics,SwiftVendors,Dallas TX,65,250.0,0.0,2024-06-09,7,13,Cancelled,buyer564@client.com,0,16250.0,6,1,0,2024,6,2,Jun,2024-06
ORD-00565,P005,Home & Garden,PrimeSources,Atlanta GA,89,80.0,0.05,2024-05-10,6,16,Delivered,buyer565@client.com,0,6764.0,10,1,0,2024,5,2,May,2024-05
ORD-00566,P008,Food & Bev,NextGen Parts,Dallas TX,88,20.0,0.05,2024-05-08,4,6,Delivered,buyer566@client.com,0,1672.0,2,1,0,2024,5,2,May,2024-05
ORD-00567,P004,Apparel,GlobalTrade Co.,Los Angeles CA,87,55.0,0.15,2024-02-27,8,14,In Transit,,0,4067.25,6,1,0,2024,2,1,Feb,2024-02
ORD-00568,P005,Home & Garden,Apex Supplies,New York NY,32,80.0,0.0,2024-11-20,14,17,Delivered,buyer568@client.com,0,2560.0,3,1,0,2024,11,4,Nov,2024-11
ORD-00569,P003,Apparel,SwiftVendors,Chicago IL,61,35.0,0.0,2024-08-10,7,7,Delayed,buyer569@client.com,0,2135.0,0,0,1,2024,8,3,Aug,2024-08
ORD-00570,P004,Apparel,GlobalTrade Co.,Chicago IL,64,55.0,0.15,2023-09-05,7,8,Delivered,buyer570@client.com,0,2992.0,1,1,0,2023,9,3,Sep,2023-09
ORD-00571,P004,Apparel,GlobalTrade Co.,Dallas TX,80,55.0,0.0,2023-05-03,4,12,Delayed,buyer571@client.com,0,4400.0,8,1,0,2023,5,2,May,2023-05
ORD-00572,P001,Electronics,Apex Supplies,New York NY,98,120.0,0.1,2024-01-16,12,15,Pending,buyer572@client.com,0,10584.0,3,1,0,2024,1,1,Jan,2024-01
ORD-00573,P010,Industrial,GlobalTrade Co.,Atlanta GA,36,500.0,0.05,2023-10-14,9,10,Cancelled,buyer573@client.com,0,17100.0,1,1,0,2023,10,4,Oct,2023-10
ORD-00574,P001,Electronics,PrimeSources,Atlanta GA,68,120.0,0.05,2023-02-03,11,14,Pending,buyer574@client.com,0,7752.0,3,1,0,2023,2,1,Feb,2023-02
ORD-00575,P003,Apparel,NextGen Parts,New York NY,59,35.0,0.0,2023-11-20,14,12,Delivered,buyer575@client.com,0,2065.0,-2,0,1,2023,11,4,Nov,2023-11
ORD-00576,P007,Food & Bev,SwiftVendors,Los Angeles CA,75,12.0,0.0,2024-09-19,7,7,In Transit,buyer576@client.com,0,900.0,0,0,1,2024,9,3,Sep,2024-09
ORD-00577,P005,Home & Garden,SwiftVendors,Los Angeles CA,61,80.0,0.1,2023-07-08,10,14,Delivered,buyer577@client.com,0,4392.0,4,1,0,2023,7,3,Jul,2023-07
ORD-00578,P006,Home & Garden,SwiftVendors,New York NY,47,150.0,0.05,2023-07-04,12,12,In Transit,buyer578@client.com,0,6697.5,0,0,1,2023,7,3,Jul,2023-07
ORD-00579,P002,Electronics,GlobalTrade Co.,Atlanta GA,93,250.0,0.0,2024-03-18,9,10,Delivered,buyer579@client.com,0,23250.0,1,1,0,2024,3,1,Mar,2024-03
ORD-00580,P003,Apparel,GlobalTrade Co.,New York NY,61,35.0,0.0,2024-05-26,5,13,In Transit,buyer580@client.com,0,2135.0,8,1,0,2024,5,2,May,2024-05
ORD-00581,P006,Home & Garden,SwiftVendors,Atlanta GA,63,150.0,0.0,2024-08-04,3,7,Delivered,buyer581@client.com,0,9450.0,4,1,0,2024,8,3,Aug,2024-08
ORD-00582,P001,Electronics,PrimeSources,Dallas TX,28,120.0,0.0,2024-04-05,14,17,Delivered,buyer582@client.com,0,3360.0,3,1,0,2024,4,2,Apr,2024-04
ORD-00583,P009,Industrial,SwiftVendors,Dallas TX,72,300.0,0.0,2024-02-26,4,7,Cancelled,buyer583@client.com,0,21600.0,3,1,0,2024,2,1,Feb,2024-02
ORD-00584,P010,Industrial,NextGen Parts,Atlanta GA,26,500.0,0.1,2023-06-28,7,10,Delivered,buyer584@client.com,0,11700.0,3,1,0,2023,6,2,Jun,2023-06
ORD-00585,P008,Food & Bev,PrimeSources,Dallas TX,100,20.0,0.15,2024-01-26,12,14,Pending,buyer585@client.com,0,1700.0,2,1,0,2024,1,1,Jan,2024-01
ORD-00586,P003,Apparel,SwiftVendors,New York NY,22,35.0,0.15,2024-10-08,12,19,Pending,buyer586@client.com,0,654.5,7,1,0,2024,10,4,Oct,2024-10
ORD-00587,P002,Electronics,SwiftVendors,Chicago IL,11,250.0,0.0,2023-11-18,8,16,Delivered,buyer587@client.com,0,2750.0,8,1,0,2023,11,4,Nov,2023-11
ORD-00588,P010,Industrial,SwiftVendors,New York NY,83,500.0,0.05,2024-01-07,14,21,In Transit,buyer588@client.com,0,39425.0,7,1,0,2024,1,1,Jan,2024-01
ORD-00589,P007,Food & Bev,Apex Supplies,Chicago IL,22,12.0,0.0,2023-08-29,13,15,Delayed,buyer589@client.com,0,264.0,2,1,0,2023,8,3,Aug,2023-08
ORD-00590,P002,Electronics,PrimeSources,Dallas TX,27,250.0,0.0,2023-04-08,4,9,In Transit,buyer590@client.com,0,6750.0,5,1,0,2023,4,2,Apr,2023-04
ORD-00591,P007,Food & Bev,Apex Supplies,Los Angeles CA,68,12.0,0.0,2024-09-24,5,4,Delayed,buyer591@client.com,0,816.0,-1,0,1,2024,9,3,Sep,2024-09
ORD-00592,P007,Food & Bev,GlobalTrade Co.,Los Angeles CA,40,12.0,0.0,2024-03-29,13,13,Delivered,buyer592@client.com,0,480.0,0,0,1,2024,3,1,Mar,2024-03
ORD-00593,P003,Apparel,SwiftVendors,Los Angeles CA,4,35.0,0.0,2024-05-02,10,16,Delivered,buyer593@client.com,0,140.0,6,1,0,2024,5,2,May,2024-05
ORD-00594,P003,Apparel,GlobalTrade Co.,Atlanta GA,90,35.0,0.1,2024-09-03,10,18,Delayed,buyer594@client.com,0,2835.0,8,1,0,2024,9,3,Sep,2024-09
ORD-00595,P010,Industrial,NextGen Parts,Los Angeles CA,56,500.0,0.1,2023-12-22,10,16,Delivered,buyer595@client.com,0,25200.0,6,1,0,2023,12,4,Dec,2023-12
ORD-00596,P008,Food & Bev,PrimeSources,Los Angeles CA,40,20.0,0.0,2023-06-09,7,5,Delivered,buyer596@client.com,0,800.0,-2,0,1,2023,6,2,Jun,2023-06
ORD-00597,P003,Apparel,PrimeSources,Atlanta GA,45,35.0,0.0,2023-01-09,14,19,Cancelled,buyer597@client.com,0,1575.0,5,1,0,2023,1,1,Jan,2023-01
ORD-00598,P001,Electronics,SwiftVendors,Atlanta GA,99,120.0,0.05,2023-08-25,3,9,Delivered,buyer598@client.com,0,11286.0,6,1,0,2023,8,3,Aug,2023-08
ORD-00599,P009,Industrial,GlobalTrade Co.,Chicago IL,56,300.0,0.05,2024-10-23,9,13,Delivered,buyer599@client.com,0,15960.0,4,1,0,2024,10,4,Oct,2024-10
ORD-00600,P007,Food & Bev,NextGen Parts,Atlanta GA,81,12.0,0.0,2024-12-11,13,15,Delivered,buyer600@client.com,0,972.0,2,1,0,2024,12,4,Dec,2024-12
ORD-00601,P009,Industrial,GlobalTrade Co.,Dallas TX,35,300.0,0.05,2023-07-06,5,7,Delivered,buyer601@client.com,0,9975.0,2,1,0,2023,7,3,Jul,2023-07
ORD-00602,P010,Industrial,NextGen Parts,New York NY,58,500.0,0.0,2023-07-12,8,6,Delivered,,0,29000.0,-2,0,1,2023,7,3,Jul,2023-07
ORD-00603,P009,Industrial,Apex Supplies,Los Angeles CA,3,300.0,0.0,2023-10-03,5,14,Pending,buyer603@client.com,0,900.0,9,1,0,2023,10,4,Oct,2023-10
ORD-00604,P004,Apparel,Apex Supplies,New York NY,12,55.0,0.0,2023-08-11,8,12,Delivered,buyer604@client.com,0,660.0,4,1,0,2023,8,3,Aug,2023-08
ORD-00605,P008,Food & Bev,Apex Supplies,Los Angeles CA,48,20.0,0.05,2023-03-24,5,3,Delivered,buyer605@client.com,0,912.0,-2,0,1,2023,3,1,Mar,2023-03
ORD-00606,P002,Electronics,GlobalTrade Co.,Chicago IL,70,250.0,0.05,2023-09-14,9,7,Delivered,buyer606@client.com,0,16625.0,-2,0,1,2023,9,3,Sep,2023-09
ORD-00607,P004,Apparel,GlobalTrade Co.,Dallas TX,50,55.0,0.05,2023-07-23,10,19,Cancelled,buyer607@client.com,0,2612.5,9,1,0,2023,7,3,Jul,2023-07
ORD-00608,P004,Apparel,SwiftVendors,Los Angeles CA,61,55.0,0.05,2023-06-12,13,22,Delivered,buyer608@client.com,0,3187.25,9,1,0,2023,6,2,Jun,2023-06
ORD-00609,P009,Industrial,SwiftVendors,New York NY,67,300.0,0.0,2024-10-15,7,8,Delivered,buyer609@client.com,0,20100.0,1,1,0,2024,10,4,Oct,2024-10
ORD-00610,P004,Apparel,PrimeSources,Los Angeles CA,15,55.0,0.0,2023-01-16,5,15,Delivered,buyer610@client.com,0,825.0,10,1,0,2023,1,1,Jan,2023-01
ORD-00611,P007,Food & Bev,Apex Supplies,Atlanta GA,32,12.0,0.0,2024-12-08,10,19,In Transit,buyer611@client.com,0,384.0,9,1,0,2024,12,4,Dec,2024-12
ORD-00612,P002,Electronics,PrimeSources,Dallas TX,32,250.0,0.0,2024-12-03,12,15,Cancelled,buyer612@client.com,0,8000.0,3,1,0,2024,12,4,Dec,2024-12
ORD-00613,P001,Electronics,GlobalTrade Co.,Atlanta GA,46,120.0,0.15,2023-04-20,5,10,Delivered,buyer613@client.com,0,4692.0,5,1,0,2023,4,2,Apr,2023-04
ORD-00614,P009,Industrial,PrimeSources,Chicago IL,83,300.0,0.0,2023-01-22,14,18,Delivered,buyer614@client.com,0,24900.0,4,1,0,2023,1,1,Jan,2023-01
ORD-00615,P005,Home & Garden,PrimeSources,Atlanta GA,6,80.0,0.05,2023-10-29,11,20,Pending,buyer615@client.com,0,456.0,9,1,0,2023,10,4,Oct,2023-10
ORD-00616,P003,Apparel,SwiftVendors,New York NY,70,35.0,0.0,2023-10-09,12,18,Delivered,buyer616@client.com,0,2450.0,6,1,0,2023,10,4,Oct,2023-10
ORD-00617,P003,Apparel,SwiftVendors,Atlanta GA,58,35.0,0.0,2024-01-11,10,8,Cancelled,buyer617@client.com,0,2030.0,-2,0,1,2024,1,1,Jan,2024-01
ORD-00618,P007,Food & Bev,Apex Supplies,Atlanta GA,94,12.0,0.0,2024-01-08,12,13,Delivered,buyer618@client.com,0,1128.0,1,1,0,2024,1,1,Jan,2024-01
ORD-00619,P009,Industrial,NextGen Parts,New York NY,50,300.0,0.0,2024-07-18,5,12,Delivered,buyer619@client.com,0,15000.0,7,1,0,2024,7,3,Jul,2024-07
ORD-00620,P006,Home & Garden,NextGen Parts,Dallas TX,15,150.0,0.0,2023-02-14,5,5,Cancelled,,0,2250.0,0,0,1,2023,2,1,Feb,2023-02
ORD-00621,P002,Electronics,Apex Supplies,Dallas TX,63,250.0,0.0,2024-08-07,13,17,Delayed,buyer621@client.com,0,15750.0,4,1,0,2024,8,3,Aug,2024-08
ORD-00622,P010,Industrial,SwiftVendors,Dallas TX,90,500.0,0.1,2024-01-11,6,13,Delayed,buyer622@client.com,0,40500.0,7,1,0,2024,1,1,Jan,2024-01
ORD-00623,P004,Apparel,Apex Supplies,New York NY,84,55.0,0.05,2024-10-16,3,6,In Transit,buyer623@client.com,0,4389.0,3,1,0,2024,10,4,Oct,2024-10
ORD-00624,P007,Food & Bev,Apex Supplies,Atlanta GA,48,12.0,0.15,2023-09-30,11,9,Delayed,buyer624@client.com,0,489.6,-2,0,1,2023,9,3,Sep,2023-09
ORD-00625,P005,Home & Garden,NextGen Parts,Dallas TX,10,80.0,0.0,2023-04-14,14,15,In Transit,buyer625@client.com,0,800.0,1,1,0,2023,4,2,Apr,2023-04
ORD-00626,P004,Apparel,GlobalTrade Co.,Atlanta GA,68,55.0,0.15,2024-10-02,5,11,Delayed,buyer626@client.com,0,3179.0,6,1,0,2024,10,4,Oct,2024-10
ORD-00627,P002,Electronics,NextGen Parts,Los Angeles CA,99,250.0,0.15,2024-11-21,10,19,Delayed,buyer627@client.com,0,21037.5,9,1,0,2024,11,4,Nov,2024-11
ORD-00628,P002,Electronics,NextGen Parts,New York NY,22,250.0,0.0,2024-05-31,8,16,Delivered,buyer628@client.com,0,5500.0,8,1,0,2024,5,2,May,2024-05
ORD-00629,P010,Industrial,SwiftVendors,Atlanta GA,57,500.0,0.0,2023-11-29,8,12,Cancelled,buyer629@client.com,0,28500.0,4,1,0,2023,11,4,Nov,2023-11
ORD-00630,P006,Home & Garden,NextGen Parts,Atlanta GA,78,150.0,0.0,2023-08-08,9,19,In Transit,buyer630@client.com,0,11700.0,10,1,0,2023,8,3,Aug,2023-08
ORD-00631,P005,Home & Garden,PrimeSources,New York NY,47,80.0,0.05,2023-01-01,14,12,Delivered,buyer631@client.com,0,3572.0,-2,0,1,2023,1,1,Jan,2023-01
ORD-00632,P009,Industrial,Apex Supplies,Los Angeles CA,18,300.0,0.0,2023-08-16,6,9,Delivered,buyer632@client.com,0,5400.0,3,1,0,2023,8,3,Aug,2023-08
ORD-00633,P005,Home & Garden,NextGen Parts,Atlanta GA,71,80.0,0.1,2024-08-08,5,4,Delivered,buyer633@client.com,0,5112.0,-1,0,1,2024,8,3,Aug,2024-08
ORD-00634,P003,Apparel,SwiftVendors,Atlanta GA,18,35.0,0.0,2023-09-13,6,8,Cancelled,buyer634@client.com,0,630.0,2,1,0,2023,9,3,Sep,2023-09
ORD-00635,P010,Industrial,GlobalTrade Co.,Dallas TX,52,500.0,0.1,2023-11-29,10,10,Pending,buyer635@client.com,0,23400.0,0,0,1,2023,11,4,Nov,2023-11
ORD-00636,P010,Industrial,SwiftVendors,Dallas TX,13,500.0,0.1,2024-08-13,9,8,Cancelled,buyer636@client.com,0,5850.0,-1,0,1,2024,8,3,Aug,2024-08
ORD-00637,P006,Home & Garden,PrimeSources,Dallas TX,45,150.0,0.05,2023-08-21,14,22,Cancelled,buyer637@client.com,0,6412.5,8,1,0,2023,8,3,Aug,2023-08
ORD-00638,P001,Electronics,PrimeSources,Dallas TX,82,120.0,0.15,2023-11-09,11,9,Delivered,buyer638@client.com,0,8364.0,-2,0,1,2023,11,4,Nov,2023-11
ORD-00639,P003,Apparel,GlobalTrade Co.,Chicago IL,42,35.0,0.1,2023-02-21,13,22,Pending,buyer639@client.com,0,1323.0,9,1,0,2023,2,1,Feb,2023-02
ORD-00640,P010,Industrial,Apex Supplies,Chicago IL,74,500.0,0.1,2024-03-18,7,17,Pending,buyer640@client.com,0,33300.0,10,1,0,2024,3,1,Mar,2024-03
ORD-00641,P006,Home & Garden,NextGen Parts,Dallas TX,11,150.0,0.05,2024-07-15,9,11,Delivered,buyer641@client.com,0,1567.5,2,1,0,2024,7,3,Jul,2024-07
ORD-00642,P007,Food & Bev,GlobalTrade Co.,Chicago IL,100,12.0,0.15,2024-05-07,11,12,Pending,buyer642@client.com,0,1020.0,1,1,0,2024,5,2,May,2024-05
ORD-00643,P010,Industrial,NextGen Parts,Atlanta GA,26,500.0,0.1,2023-09-10,6,5,Delivered,buyer643@client.com,0,11700.0,-1,0,1,2023,9,3,Sep,2023-09
ORD-00644,P006,Home & Garden,Apex Supplies,Dallas TX,88,150.0,0.1,2024-11-18,9,13,Delivered,buyer644@client.com,0,11880.0,4,1,0,2024,11,4,Nov,2024-11
ORD-00645,P006,Home & Garden,Apex Supplies,Los Angeles CA,45,150.0,0.1,2023-06-23,8,15,Cancelled,buyer645@client.com,0,6075.0,7,1,0,2023,6,2,Jun,2023-06
ORD-00646,P008,Food & Bev,PrimeSources,Dallas TX,80,20.0,0.0,2023-08-28,6,14,Delivered,buyer646@client.com,0,1600.0,8,1,0,2023,8,3,Aug,2023-08
ORD-00647,P002,Electronics,Apex Supplies,Chicago IL,15,250.0,0.15,2024-09-27,5,7,Delivered,buyer647@client.com,0,3187.5,2,1,0,2024,9,3,Sep,2024-09
ORD-00648,P002,Electronics,PrimeSources,Dallas TX,40,250.0,0.05,2023-12-06,6,15,In Transit,buyer648@client.com,0,9500.0,9,1,0,2023,12,4,Dec,2023-12
ORD-00649,P009,Industrial,NextGen Parts,New York NY,67,300.0,0.0,2024-09-29,14,14,Delayed,buyer649@client.com,0,20100.0,0,0,1,2024,9,3,Sep,2024-09
ORD-00650,P001,Electronics,NextGen Parts,Dallas TX,49,120.0,0.1,2023-09-19,5,3,Delivered,buyer650@client.com,0,5292.0,-2,0,1,2023,9,3,Sep,2023-09
ORD-00651,P010,Industrial,PrimeSources,Dallas TX,35,500.0,0.0,2023-03-10,9,17,Delivered,buyer651@client.com,0,17500.0,8,1,0,2023,3,1,Mar,2023-03
ORD-00652,P006,Home & Garden,SwiftVendors,New York NY,14,150.0,0.0,2023-08-25,9,15,Delayed,buyer652@client.com,0,2100.0,6,1,0,2023,8,3,Aug,2023-08
ORD-00653,P006,Home & Garden,NextGen Parts,Dallas TX,63,150.0,0.1,2023-07-10,6,12,Pending,buyer653@client.com,0,8505.0,6,1,0,2023,7,3,Jul,2023-07
ORD-00654,P001,Electronics,NextGen Parts,Los Angeles CA,6,120.0,0.0,2023-12-08,10,14,Delayed,buyer654@client.com,0,720.0,4,1,0,2023,12,4,Dec,2023-12
ORD-00655,P006,Home & Garden,SwiftVendors,Los Angeles CA,88,150.0,0.0,2023-08-30,11,13,Cancelled,buyer655@client.com,0,13200.0,2,1,0,2023,8,3,Aug,2023-08
ORD-00656,P005,Home & Garden,NextGen Parts,Los Angeles CA,50,80.0,0.0,2023-08-19,5,8,Pending,buyer656@client.com,0,4000.0,3,1,0,2023,8,3,Aug,2023-08
ORD-00657,P002,Electronics,NextGen Parts,Atlanta GA,94,250.0,0.05,2024-10-02,13,14,Pending,buyer657@client.com,0,22325.0,1,1,0,2024,10,4,Oct,2024-10
ORD-00658,P003,Apparel,NextGen Parts,Los Angeles CA,55,35.0,0.0,2024-04-04,11,11,Delivered,buyer658@client.com,0,1925.0,0,0,1,2024,4,2,Apr,2024-04
ORD-00659,P010,Industrial,GlobalTrade Co.,Chicago IL,70,500.0,0.15,2023-11-13,14,23,In Transit,buyer659@client.com,0,29750.0,9,1,0,2023,11,4,Nov,2023-11
ORD-00660,P007,Food & Bev,NextGen Parts,Chicago IL,99,12.0,0.0,2023-11-22,4,10,In Transit,buyer660@client.com,0,1188.0,6,1,0,2023,11,4,Nov,2023-11
ORD-00661,P002,Electronics,GlobalTrade Co.,Dallas TX,24,250.0,0.0,2023-11-23,9,13,Delivered,buyer661@client.com,0,6000.0,4,1,0,2023,11,4,Nov,2023-11
ORD-00662,P005,Home & Garden,Apex Supplies,Chicago IL,20,80.0,0.0,2023-07-09,3,13,In Transit,buyer662@client.com,0,1600.0,10,1,0,2023,7,3,Jul,2023-07
ORD-00663,P010,Industrial,GlobalTrade Co.,Atlanta GA,73,500.0,0.1,2023-08-26,6,14,Delivered,buyer663@client.com,0,32850.0,8,1,0,2023,8,3,Aug,2023-08
ORD-00664,P008,Food & Bev,NextGen Parts,New York NY,18,20.0,0.1,2024-12-30,13,16,Delivered,buyer664@client.com,0,324.0,3,1,0,2024,12,4,Dec,2024-12
ORD-00665,P008,Food & Bev,GlobalTrade Co.,Chicago IL,61,20.0,0.0,2023-08-20,3,7,Cancelled,buyer665@client.com,0,1220.0,4,1,0,2023,8,3,Aug,2023-08
ORD-00666,P005,Home & Garden,GlobalTrade Co.,Chicago IL,53,80.0,0.0,2023-03-09,5,10,Cancelled,buyer666@client.com,0,4240.0,5,1,0,2023,3,1,Mar,2023-03
ORD-00667,P006,Home & Garden,PrimeSources,New York NY,59,150.0,0.0,2023-02-12,12,21,Cancelled,buyer667@client.com,0,8850.0,9,1,0,2023,2,1,Feb,2023-02
ORD-00668,P006,Home & Garden,NextGen Parts,Atlanta GA,51,150.0,0.1,2024-07-03,11,19,Delayed,buyer668@client.com,0,6885.0,8,1,0,2024,7,3,Jul,2024-07
ORD-00669,P009,Industrial,PrimeSources,Dallas TX,14,300.0,0.05,2023-09-09,11,17,Pending,buyer669@client.com,0,3990.0,6,1,0,2023,9,3,Sep,2023-09
ORD-00670,P001,Electronics,NextGen Parts,Dallas TX,72,120.0,0.05,2023-07-14,7,12,Pending,buyer670@client.com,0,8208.0,5,1,0,2023,7,3,Jul,2023-07
ORD-00671,P005,Home & Garden,PrimeSources,Los Angeles CA,60,80.0,0.0,2024-09-19,3,12,In Transit,buyer671@client.com,0,4800.0,9,1,0,2024,9,3,Sep,2024-09
ORD-00672,P008,Food & Bev,Apex Supplies,Atlanta GA,83,20.0,0.05,2023-04-26,5,15,In Transit,buyer672@client.com,0,1577.0,10,1,0,2023,4,2,Apr,2023-04
ORD-00673,P009,Industrial,PrimeSources,Los Angeles CA,18,300.0,0.05,2024-04-06,3,3,Pending,buyer673@client.com,0,5130.0,0,0,1,2024,4,2,Apr,2024-04
ORD-00674,P004,Apparel,SwiftVendors,Los Angeles CA,59,55.0,0.0,2024-12-09,13,22,Cancelled,buyer674@client.com,0,3245.0,9,1,0,2024,12,4,Dec,2024-12
ORD-00675,P002,Electronics,PrimeSources,Los Angeles CA,12,250.0,0.0,2023-03-29,11,20,Pending,buyer675@client.com,0,3000.0,9,1,0,2023,3,1,Mar,2023-03
ORD-00676,P009,Industrial,PrimeSources,Atlanta GA,79,300.0,0.0,2024-01-25,3,13,Delivered,buyer676@client.com,0,23700.0,10,1,0,2024,1,1,Jan,2024-01
ORD-00677,P010,Industrial,GlobalTrade Co.,Chicago IL,85,500.0,0.0,2023-07-03,14,12,Pending,buyer677@client.com,0,42500.0,-2,0,1,2023,7,3,Jul,2023-07
ORD-00678,P008,Food & Bev,GlobalTrade Co.,Dallas TX,37,20.0,0.15,2023-05-15,6,4,In Transit,buyer678@client.com,0,629.0,-2,0,1,2023,5,2,May,2023-05
ORD-00679,P001,Electronics,PrimeSources,Atlanta GA,59,120.0,0.05,2023-01-06,12,17,Delivered,buyer679@client.com,0,6726.0,5,1,0,2023,1,1,Jan,2023-01
ORD-00680,P008,Food & Bev,PrimeSources,Dallas TX,59,20.0,0.05,2024-09-07,12,10,Delivered,buyer680@client.com,0,1121.0,-2,0,1,2024,9,3,Sep,2024-09
ORD-00681,P005,Home & Garden,NextGen Parts,Chicago IL,80,80.0,0.15,2023-02-20,5,5,Delivered,buyer681@client.com,0,5440.0,0,0,1,2023,2,1,Feb,2023-02
ORD-00682,P001,Electronics,NextGen Parts,Atlanta GA,19,120.0,0.0,2023-11-02,8,7,Delivered,buyer682@client.com,0,2280.0,-1,0,1,2023,11,4,Nov,2023-11
ORD-00683,P003,Apparel,SwiftVendors,Atlanta GA,21,35.0,0.15,2024-11-07,14,23,In Transit,buyer683@client.com,0,624.75,9,1,0,2024,11,4,Nov,2024-11
ORD-00684,P009,Industrial,NextGen Parts,Los Angeles CA,23,300.0,0.05,2023-02-06,4,14,Delivered,buyer684@client.com,0,6555.0,10,1,0,2023,2,1,Feb,2023-02
ORD-00685,P007,Food & Bev,NextGen Parts,Dallas TX,9,12.0,0.05,2023-10-27,10,10,Delivered,buyer685@client.com,0,102.6,0,0,1,2023,10,4,Oct,2023-10
ORD-00686,P005,Home & Garden,PrimeSources,Atlanta GA,43,80.0,0.1,2023-08-03,14,15,In Transit,buyer686@client.com,0,3096.0,1,1,0,2023,8,3,Aug,2023-08
ORD-00687,P010,Industrial,NextGen Parts,Dallas TX,94,500.0,0.15,2024-05-10,14,23,In Transit,buyer687@client.com,0,39950.0,9,1,0,2024,5,2,May,2024-05
ORD-00688,P005,Home & Garden,SwiftVendors,Los Angeles CA,55,80.0,0.1,2024-06-22,12,19,Delivered,buyer688@client.com,0,3960.0,7,1,0,2024,6,2,Jun,2024-06
ORD-00689,P010,Industrial,NextGen Parts,New York NY,73,500.0,0.05,2024-05-19,5,12,Delivered,buyer689@client.com,0,34675.0,7,1,0,2024,5,2,May,2024-05
ORD-00690,P004,Apparel,Apex Supplies,New York NY,1,55.0,0.0,2024-10-02,4,13,Cancelled,buyer690@client.com,0,55.0,9,1,0,2024,10,4,Oct,2024-10
ORD-00691,P010,Industrial,Apex Supplies,Los Angeles CA,54,500.0,0.05,2023-12-25,11,21,Delayed,buyer691@client.com,0,25650.0,10,1,0,2023,12,4,Dec,2023-12
ORD-00692,P004,Apparel,SwiftVendors,Dallas TX,89,55.0,0.0,2023-11-12,7,13,In Transit,buyer692@client.com,0,4895.0,6,1,0,2023,11,4,Nov,2023-11
ORD-00693,P001,Electronics,SwiftVendors,Los Angeles CA,15,120.0,0.15,2024-02-10,14,21,In Transit,buyer693@client.com,0,1530.0,7,1,0,2024,2,1,Feb,2024-02
ORD-00694,P003,Apparel,SwiftVendors,New York NY,25,35.0,0.0,2024-04-30,3,11,Delivered,buyer694@client.com,0,875.0,8,1,0,2024,4,2,Apr,2024-04
