order_id,product_id,category,supplier,warehouse,quantity,unit_price,discount,order_date,promised_delivery_days,actual_delivery_days,status,contact_email
ORD-00705,P005,Home & Garden,SwiftVendors,Chicago IL,82,80.0,0.0,2023-07-17,7,9,In Transit,buyer705@client.com
ORD-00706,P008,Food & Bev,SwiftVendors,Chicago IL,86,20.0,0.0,2023-06-11,7,6,Delivered,buyer706@client.com
ORD-00707,P009,Industrial,GlobalTrade Co.,Atlanta GA,66,300.0,0.0,2023-12-25,11,14,Delivered,buyer707@client.com
ORD-00708,P005,Home & Garden,GlobalTrade Co.,Dallas TX,74,80.0,0.0,2023-11-15,12,15,In Transit,buyer708@client.com
ORD-00709,P003,Apparel,Apex Supplies,Dallas TX,4,35.0,0.05,2024-01-28,3,2,Pending,buyer709@client.com
ORD-00710,P010,Industrial,PrimeSources,Atlanta GA,76,500.0,0.15,2023-12-31,7,10,Cancelled,buyer710@client.com
ORD-00711,P009,Industrial,NextGen Parts,Chicago IL,11,300.0,0.05,2023-04-06,14,19,Delivered,buyer711@client.com
ORD-00712,P008,Food & Bev,GlobalTrade Co.,Chicago IL,61,20.0,0.0,2024-09-23,7,10,Pending,buyer712@client.com
ORD-00713,P006,Home & Garden,PrimeSources,Dallas TX,42,150.0,0.05,2023-03-08,10,9,Delivered,buyer713@client.com
ORD-00714,P003,Apparel,NextGen Parts,Atlanta GA,37,35.0,0.0,2023-05-11,11,10,Pending,buyer714@client.com
ORD-00715,P002,Electronics,Apex Supplies,Los Angeles CA,42,250.0,0.1,2024-06-29,10,14,In Transit,buyer715@client.com
ORD-00716,P010,Industrial,GlobalTrade Co.,New York NY,32,500.0,0.1,2024-01-29,4,7,Delivered,buyer716@client.com
ORD-00717,P010,Industrial,NextGen Parts,Los Angeles CA,56,500.0,0.05,2024-07-11,14,15,Delivered,buyer717@client.com
ORD-00718,P002,Electronics,NextGen Parts,New York NY,95,250.0,0.15,2023-04-28,12,19,Pending,buyer718@client.com
ORD-00719,P002,Electronics,SwiftVendors,New York NY,57,250.0,0.0,2023-03-13,12,11,Delayed,buyer719@client.com
ORD-00720,P007,Food & Bev,Apex Supplies,Dallas TX,42,12.0,0.05,2023-08-11,5,12,Cancelled,buyer720@client.com
ORD-00721,P001,Electronics,GlobalTrade Co.,New York NY,97,120.0,0.0,2024-06-28,7,11,In Transit,buyer721@client.com
ORD-00722,P004,Apparel,SwiftVendors,Los Angeles CA,27,55.0,0.15,2024-08-06,13,15,Pending,buyer722@client.com
ORD-00723,P006,Home & Garden,Apex Supplies,Atlanta GA,12,150.0,0.1,2024-06-06,9,9,Cancelled,buyer723@client.com
ORD-00724,P006,Home & Garden,Apex Supplies,Atlanta GA,71,150.0,0.0,2024-01-03,4,6,Cancelled,
ORD-00725,P007,Food & Bev,PrimeSources,Los Angeles CA,90,12.0,0.1,2024-12-29,9,13,Pending,buyer725@client.com
ORD-00726,P004,Apparel,PrimeSources,Chicago IL,85,55.0,0.0,2023-07-12,11,15,Cancelled,buyer726@client.com
ORD-00727,P007,Food & Bev,GlobalTrade Co.,Chicago IL,20,12.0,0.0,2023-01-12,4,12,Delivered,buyer727@client.com
ORD-00728,P008,Food & Bev,GlobalTrade Co.,Dallas TX,85,20.0,0.05,2023-05-21,13,23,Pending,buyer728@client.com
ORD-00729,P010,Industrial,GlobalTrade Co.,New York NY,55,500.0,0.1,2024-06-05,9,15,Cancelled,buyer729@client.com
ORD-00730,P006,Home & Garden,PrimeSources,Atlanta GA,29,150.0,0.0,2023-01-08,12,17,Cancelled,buyer730@client.com
ORD-00731,P009,Industrial,NextGen Parts,Atlanta GA,35,300.0,0.05,2024-01-11,3,1,In Transit,buyer731@client.com
ORD-00732,P006,Home & Garden,PrimeSources,Dallas TX,15,150.0,0.1,2023-05-26,14,23,In Transit,buyer732@client.com
ORD-00733,P005,Home & Garden,Apex Supplies,Atlanta GA,60,80.0,0.1,2024-09-16,4,5,Pending,buyer733@client.com
ORD-00734,P002,Electronics,NextGen Parts,Atlanta GA,88,250.0,0.15,2023-11-16,12,10,Delivered,buyer734@client.com
ORD-00735,P001,Electronics,NextGen Parts,New York NY,61,120.0,0.05,2024-08-10,14,17,Pending,buyer735@client.com
ORD-00736,P005,Home & Garden,Apex Supplies,Atlanta GA,38,80.0,0.0,2023-11-08,14,24,In Transit,buyer736@client.com
ORD-00737,P008,Food & Bev,NextGen Parts,Dallas TX,75,20.0,0.0,2024-11-03,7,17,Delayed,buyer737@client.com
ORD-00738,P005,Home & Garden,GlobalTrade Co.,Atlanta GA,63,80.0,0.0,2023-03-20,7,9,Delivered,buyer738@client.com
ORD-00739,P005,Home & Garden,Apex Supplies,Atlanta GA,33,80.0,0.0,2023-06-28,12,21,Delivered,buyer739@client.com
ORD-00740,P006,Home & Garden,GlobalTrade Co.,New York NY,23,150.0,0.0,2023-07-05,11,9,Delivered,buyer740@client.com
ORD-00741,P003,Apparel,PrimeSources,New York NY,77,35.0,0.0,2024-01-28,6,14,Pending,buyer741@client.com
ORD-00742,P003,Apparel,SwiftVendors,Dallas TX,27,35.0,0.1,2024-10-19,7,17,Cancelled,buyer742@client.com
ORD-00743,P003,Apparel,PrimeSources,Los Angeles CA,60,35.0,0.05,2024-05-02,14,24,In Transit,buyer743@client.com
ORD-00744,P007,Food & Bev,GlobalTrade Co.,Atlanta GA,61,12.0,0.0,2024-03-21,3,5,Cancelled,buyer744@client.com
ORD-00745,P006,Home & Garden,Apex Supplies,Dallas TX,68,150.0,0.15,2024-06-28,13,16,Cancelled,buyer745@client.com
ORD-00746,P005,Home & Garden,SwiftVendors,Dallas TX,43,80.0,0.0,2023-09-19,13,20,Pending,buyer746@client.com
ORD-00747,P004,Apparel,NextGen Parts,Chicago IL,94,55.0,0.15,2024-06-16,8,16,Delayed,buyer747@client.com
ORD-00748,P006,Home & Garden,Apex Supplies,Dallas TX,71,150.0,0.0,2023-01-13,9,8,In Transit,buyer748@client.com
ORD-00749,P008,Food & Bev,SwiftVendors,Los Angeles CA,45,20.0,0.0,2023-07-17,3,1,In Transit,buyer749@client.com
ORD-00750,P010,Industrial,NextGen Parts,Dallas TX,85,500.0,0.0,2024-12-26,4,3,Cancelled,buyer750@client.com
ORD-00751,P007,Food & Bev,NextGen Parts,Chicago IL,85,12.0,0.15,2023-04-24,14,14,Delivered,buyer751@client.com
ORD-00752,P002,Electronics,SwiftVendors,New York NY,82,250.0,0.05,2024-12-09,13,23,Cancelled,buyer752@client.com
ORD-00753,P003,Apparel,SwiftVendors,Dallas TX,100,35.0,0.0,2024-01-27,9,12,Delivered,buyer753@client.com
ORD-00754,P005,Home & Garden,Apex Supplies,New York NY,23,80.0,0.05,2023-07-25,12,16,Delivered,buyer754@client.com
ORD-00755,P002,Electronics,PrimeSources,Chicago IL,19,250.0,0.1,2024-09-20,13,12,Pending,buyer755@client.com
ORD-00756,P002,Electronics,Apex Supplies,Atlanta GA,5,250.0,0.0,2023-09-14,10,8,Pending,buyer756@client.com
ORD-00757,P001,Electronics,PrimeSources,Los Angeles CA,5,120.0,0.15,2023-06-05,14,17,Pending,buyer757@client.com
ORD-00758,P009,Industrial,PrimeSources,New York NY,91,300.0,0.05,2024-02-18,14,24,Cancelled,buyer758@client.com
ORD-00759,P009,Industrial,PrimeSources,New York NY,29,300.0,0.0,2023-05-05,12,18,Delivered,buyer759@client.com
ORD-00760,P005,Home & Garden,Apex Supplies,Los Angeles CA,52,80.0,0.0,2024-07-01,8,7,Cancelled,buyer760@client.com
ORD-00761,P005,Home & Garden,GlobalTrade Co.,Atlanta GA,83,80.0,0.0,2023-02-10,9,17,Delivered,buyer761@client.com
ORD-00762,P007,Food & Bev,SwiftVendors,New York NY,14,12.0,0.15,2023-03-28,13,18,Delayed,buyer762@client.com
ORD-00763,P001,Electronics,NextGen Parts,Chicago IL,25,120.0,0.0,2024-05-15,9,8,Cancelled,buyer763@client.com
ORD-00764,P005,Home & Garden,PrimeSources,Dallas TX,64,80.0,0.1,2023-02-07,8,6,Delivered,buyer764@client.com
ORD-00765,P001,Electronics,GlobalTrade Co.,Atlanta GA,52,120.0,0.0,2024-04-14,13,19,Delivered,buyer765@client.com
ORD-00766,P004,Apparel,GlobalTrade Co.,New York NY,10,55.0,0.0,2024-10-31,3,8,In Transit,
ORD-00767,P003,Apparel,Apex Supplies,Los Angeles CA,2,35.0,0.0,2023-04-10,10,17,Delivered,buyer767@client.com
ORD-00768,P002,Electronics,PrimeSources,Atlanta GA,14,250.0,0.0,2024-09-22,6,5,Cancelled,buyer768@client.com
ORD-00769,P006,Home & Garden,PrimeSources,Los Angeles CA,95,150.0,0.15,2023-05-04,13,20,In Transit,buyer769@client.com
ORD-00770,P004,Apparel,NextGen Parts,Chicago IL,98,55.0,0.0,2023-12-10,4,3,Delivered,buyer770@client.com
ORD-00771,P007,Food & Bev,SwiftVendors,Atlanta GA,22,12.0,0.15,2023-06-18,10,11,In Transit,
ORD-00772,P002,Electronics,PrimeSources,Chicago IL,81,250.0,0.1,2023-01-17,10,9,Delivered,
ORD-00773,P002,Electronics,NextGen Parts,Los Angeles CA,91,250.0,0.15,2024-03-02,14,24,Cancelled,buyer773@client.com
ORD-00774,P003,Apparel,SwiftVendors,Atlanta GA,27,35.0,0.0,2024-04-06,9,10,Delivered,buyer774@client.com
ORD-00775,P001,Electronics,PrimeSources,Atlanta GA,77,120.0,0.0,2023-04-01,13,23,Delivered,buyer775@client.com
ORD-00776,P001,Electronics,GlobalTrade Co.,Dallas TX,72,120.0,0.0,2024-06-26,4,11,Delivered,buyer776@client.com
ORD-00777,P009,Industrial,PrimeSources,Chicago IL,65,300.0,0.0,2023-10-11,3,4,Delivered,buyer777@client.com
ORD-00778,P008,Food & Bev,GlobalTrade Co.,Dallas TX,64,20.0,0.0,2023-02-25,13,16,Delivered,buyer778@client.com
ORD-00779,P005,Home & Garden,PrimeSources,Dallas TX,43,80.0,0.1,2023-04-17,14,12,In Transit,buyer779@client.com
ORD-00780,P001,Electronics,Apex Supplies,Dallas TX,63,120.0,0.1,2023-08-29,14,19,In Transit,buyer780@client.com
ORD-00781,P007,Food & Bev,SwiftVendors,Chicago IL,26,12.0,0.15,2023-04-23,8,9,Delivered,buyer781@client.com
ORD-00782,P007,Food & Bev,GlobalTrade Co.,Dallas TX,26,12.0,0.05,2024-04-27,12,17,Delivered,buyer782@client.com
ORD-00783,P003,Apparel,PrimeSources,Chicago IL,28,35.0,0.1,2024-02-01,8,8,Pending,buyer783@client.com
ORD-00784,P006,Home & Garden,SwiftVendors,Chicago IL,35,150.0,0.0,2023-02-02,14,21,Delivered,buyer784@client.com
ORD-00785,P002,Electronics,PrimeSources,Chicago IL,60,250.0,0.05,2023-12-18,6,8,In Transit,buyer785@client.com
ORD-00786,P010,Industrial,NextGen Parts,Chicago IL,22,500.0,0.1,2023-03-30,9,15,Pending,buyer786@client.com
ORD-00787,P004,Apparel,PrimeSources,Los Angeles CA,76,55.0,0.05,2023-01-15,14,18,Delayed,buyer787@client.com
ORD-00788,P004,Apparel,NextGen Parts,Chicago IL,42,55.0,0.05,2024-08-28,5,12,Delivered,buyer788@client.com
ORD-00789,P001,Electronics,NextGen Parts,Dallas TX,6,120.0,0.05,2024-03-11,11,15,Pending,buyer789@client.com
ORD-00790,P002,Electronics,GlobalTrade Co.,Dallas TX,58,250.0,0.05,2024-07-25,3,12,Delayed,buyer790@client.com
ORD-00791,P004,Apparel,SwiftVendors,Chicago IL,17,55.0,0.0,2024-10-25,4,2,Pending,buyer791@client.com
ORD-00792,P003,Apparel,NextGen Parts,Atlanta GA,91,35.0,0.05,2023-01-25,10,15,Cancelled,buyer792@client.com
ORD-00793,P007,Food & Bev,PrimeSources,Dallas TX,24,12.0,0.0,2024-10-04,4,8,Delayed,buyer793@client.com
ORD-00794,P001,Electronics,SwiftVendors,Atlanta GA,38,120.0,0.05,2024-07-09,12,22,Delivered,buyer794@client.com
ORD-00795,P002,Electronics,Apex Supplies,Atlanta GA,80,250.0,0.0,2024-11-21,8,6,Delivered,buyer795@client.com
ORD-00796,P008,Food & Bev,SwiftVendors,Los Angeles CA,80,20.0,0.0,2023-06-29,13,19,Delayed,buyer796@client.com
ORD-00797,P004,Apparel,GlobalTrade Co.,Atlanta GA,18,55.0,0.0,2023-04-27,13,18,Delayed,buyer797@client.com
ORD-00798,P010,Industrial,GlobalTrade Co.,Los Angeles CA,90,500.0,0.0,2023-12-28,7,13,Delayed,buyer798@client.com
ORD-00799,P001,Electronics,SwiftVendors,New York NY,9,120.0,0.0,2024-05-12,11,17,Cancelled,buyer799@client.com
ORD-00800,P009,Industrial,SwiftVendors,New York NY,87,300.0,0.1,2024-09-27,8,18,Delayed,buyer800@client.com
ORD-00801,P002,Electronics,Apex Supplies,Dallas TX,25,250.0,0.05,2024-02-05,5,7,Delivered,buyer801@client.com
ORD-00802,P005,Home & Garden,GlobalTrade Co.,New York NY,15,80.0,0.15,2023-06-04,6,12,Delayed,
ORD-00803,P007,Food & Bev,GlobalTrade Co.,New York NY,88,12.0,0.1,2023-12-22,9,14,Delayed,buyer803@client.com
ORD-00804,P005,Home & Garden,Apex Supplies,Chicago IL,25,80.0,0.0,2024-06-16,13,16,Pending,buyer804@client.com
ORD-00805,P006,Home & Garden,NextGen Parts,Atlanta GA,63,150.0,0.1,2024-03-31,10,12,In Transit,buyer805@client.com
ORD-00806,P005,Home & Garden,GlobalTrade Co.,New York NY,22,80.0,0.0,2024-01-16,7,17,Cancelled,
ORD-00807,P006,Home & Garden,GlobalTrade Co.,Atlanta GA,37,150.0,0.05,2023-06-14,14,20,Delivered,buyer807@client.com
ORD-00808,P003,Apparel,GlobalTrade Co.,Chicago IL,91,35.0,0.15,2023-09-01,4,2,Delivered,buyer808@client.com
ORD-00809,P008,Food & Bev,GlobalTrade Co.,Chicago IL,34,20.0,0.0,2024-07-29,14,12,Delayed,buyer809@client.com
ORD-00810,P006,Home & Garden,PrimeSources,Atlanta GA,19,150.0,0.0,2023-06-16,11,13,Delivered,buyer810@client.com
ORD-00811,P007,Food & Bev,PrimeSources,Los Angeles CA,64,12.0,0.0,2023-06-09,3,12,In Transit,buyer811@client.com
ORD-00812,P006,Home & Garden,SwiftVendors,New York NY,83,150.0,0.15,2023-10-24,12,20,Delivered,buyer812@client.com
ORD-00813,P008,Food & Bev,Apex Supplies,New York NY,44,20.0,0.15,2023-02-11,5,13,In Transit,buyer813@client.com
ORD-00814,P001,Electronics,GlobalTrade Co.,New York NY,52,120.0,0.1,2024-01-01,4,7,Delivered,buyer814@client.com
ORD-00815,P004,Apparel,GlobalTrade Co.,Los Angeles CA,75,55.0,0.1,2023-07-20,3,2,In Transit,buyer815@client.com
ORD-00816,P002,Electronics,GlobalTrade Co.,New York NY,66,250.0,0.05,2023-11-22,12,19,In Transit,buyer816@client.com
ORD-00817,P006,Home & Garden,PrimeSources,Los Angeles CA,51,150.0,0.0,2024-01-31,8,6,Delivered,buyer817@client.com
ORD-00818,P005,Home & Garden,Apex Supplies,Chicago IL,58,80.0,0.1,2024-03-30,14,18,Cancelled,buyer818@client.com
ORD-00819,P003,Apparel,PrimeSources,Chicago IL,94,35.0,0.05,2024-08-24,12,11,Delivered,buyer819@client.com
ORD-00820,P008,Food & Bev,Apex Supplies,Atlanta GA,68,20.0,0.0,2024-01-20,4,2,Pending,buyer820@client.com
ORD-00821,P005,Home & Garden,NextGen Parts,New York NY,54,80.0,0.0,2024-12-28,12,22,Delivered,buyer821@client.com
ORD-00822,P007,Food & Bev,PrimeSources,Dallas TX,38,12.0,0.1,2023-11-06,12,14,Pending,buyer822@client.com
ORD-00823,P008,Food & Bev,Apex Supplies,Chicago IL,29,20.0,0.0,2023-09-26,7,15,Cancelled,buyer823@client.com
ORD-00824,P002,Electronics,SwiftVendors,New York NY,84,250.0,0.15,2023-07-03,10,19,Delayed,buyer824@client.com
ORD-00825,P002,Electronics,PrimeSources,Dallas TX,98,250.0,0.0,2024-09-05,14,17,In Transit,buyer825@client.com
ORD-00826,P007,Food & Bev,PrimeSources,Dallas TX,34,12.0,0.15,2024-01-18,11,20,In Transit,
ORD-00827,P005,Home & Garden,Apex Supplies,Chicago IL,21,80.0,0.1,2023-11-24,10,19,Delivered,buyer827@client.com
ORD-00828,P001,Electronics,PrimeSources,Los Angeles CA,35,120.0,0.0,2023-02-19,7,9,In Transit,buyer828@client.com
ORD-00829,P002,Electronics,GlobalTrade Co.,Dallas TX,66,250.0,0.0,2024-09-05,5,11,Delivered,buyer829@client.com
ORD-00830,P005,Home & Garden,SwiftVendors,Dallas TX,35,80.0,0.15,2024-07-01,12,15,Cancelled,buyer830@client.com
ORD-00831,P003,Apparel,SwiftVendors,New York NY,67,35.0,0.0,2024-02-26,8,8,Delivered,buyer831@client.com
ORD-00832,P009,Industrial,NextGen Parts,Atlanta GA,29,300.0,0.0,2024-12-07,11,17,Delayed,buyer832@client.com
ORD-00833,P002,Electronics,Apex Supplies,Dallas TX,54,250.0,0.05,2023-05-15,3,8,Delivered,buyer833@client.com
ORD-00834,P006,Home & Garden,NextGen Parts,Atlanta GA,18,150.0,0.05,2023-12-17,5,14,Delivered,
ORD-00835,P002,Electronics,GlobalTrade Co.,Chicago IL,29,250.0,0.0,2023-11-11,5,6,Delivered,buyer835@client.com
ORD-00836,P007,Food & Bev,Apex Supplies,Dallas TX,89,12.0,0.0,2024-05-10,9,7,Delivered,buyer836@client.com
ORD-00837,P009,Industrial,PrimeSources,Dallas TX,76,300.0,0.0,2023-09-17,3,2,Delivered,buyer837@client.com
ORD-00838,P002,Electronics,GlobalTrade Co.,Atlanta GA,16,250.0,0.1,2023-07-24,5,13,Delivered,
ORD-00839,P003,Apparel,NextGen Parts,Los Angeles CA,96,35.0,0.0,2023-12-27,5,11,Cancelled,buyer839@client.com
ORD-00840,P004,Apparel,Apex Supplies,Dallas TX,65,55.0,0.1,2024-08-15,3,9,Delivered,buyer840@client.com
ORD-00841,P005,Home & Garden,Apex Supplies,Dallas TX,22,80.0,0.1,2023-08-08,11,20,Pending,buyer841@client.com
ORD-00842,P010,Industrial,Apex Supplies,Chicago IL,24,500.0,0.05,2023-12-30,9,13,Delivered,buyer842@client.com
ORD-00843,P007,Food & Bev,Apex Supplies,New York NY,15,12.0,0.0,2023-04-23,11,11,Pending,buyer843@client.com
ORD-00844,P005,Home & Garden,Apex Supplies,Dallas TX,72,80.0,0.15,2023-12-02,10,9,Pending,buyer844@client.com
ORD-00845,P010,Industrial,PrimeSources,Chicago IL,95,500.0,0.0,2024-07-21,9,11,Cancelled,buyer845@client.com
ORD-00846,P002,Electronics,SwiftVendors,Chicago IL,61,250.0,0.15,2023-01-14,13,18,Delayed,buyer846@client.com
ORD-00847,P008,Food & Bev,Apex Supplies,Dallas TX,67,20.0,0.15,2023-05-27,9,13,Delayed,buyer847@client.com
ORD-00848,P002,Electronics,Apex Supplies,Los Angeles CA,95,250.0,0.0,2023-07-23,8,9,In Transit,buyer848@client.com
ORD-00849,P007,Food & Bev,PrimeSources,New York NY,16,12.0,0.0,2023-10-13,14,24,In Transit,buyer849@client.com
ORD-00850,P007,Food & Bev,NextGen Parts,New York NY,46,12.0,0.05,2024-05-11,11,13,Delivered,buyer850@client.com
ORD-00851,P002,Electronics,PrimeSources,New York NY,16,250.0,0.0,2023-08-25,13,13,Delivered,buyer851@client.com
ORD-00852,P001,Electronics,Apex Supplies,Chicago IL,9,120.0,0.05,2024-01-27,12,20,Delivered,buyer852@client.com
ORD-00853,P010,Industrial,Apex Supplies,Atlanta GA,80,500.0,0.0,2024-05-19,10,11,Delivered,buyer853@client.com
ORD-00854,P008,Food & Bev,NextGen Parts,Los Angeles CA,65,20.0,0.0,2024-07-07,11,9,Cancelled,
ORD-00855,P007,Food & Bev,PrimeSources,Los Angeles CA,16,12.0,0.05,2024-01-21,10,15,Delivered,
ORD-00856,P009,Industrial,GlobalTrade Co.,New York NY,85,300.0,0.0,2024-03-17,5,7,Delayed,buyer856@client.com
ORD-00857,P002,Electronics,PrimeSources,Atlanta GA,73,250.0,0.15,2024-12-02,11,18,Pending,buyer857@client.com
ORD-00858,P003,Apparel,PrimeSources,Los Angeles CA,65,35.0,0.0,2024-05-21,12,16,In Transit,buyer858@client.com
ORD-00859,P005,Home & Garden,Apex Supplies,Atlanta GA,42,80.0,0.0,2023-02-16,5,8,Delivered,buyer859@client.com
ORD-00860,P010,Industrial,SwiftVendors,New York NY,4,500.0,0.15,2023-04-10,9,12,Delivered,buyer860@client.com
ORD-00861,P001,Electronics,GlobalTrade Co.,Chicago IL,85,120.0,0.0,2024-10-25,7,14,Delivered,buyer861@client.com
ORD-00862,P002,Electronics,SwiftVendors,Chicago IL,40,250.0,0.0,2023-01-21,11,14,Delivered,buyer862@client.com
ORD-00863,P007,Food & Bev,PrimeSources,Los Angeles CA,73,12.0,0.1,2023-01-21,14,19,In Transit,
ORD-00864,P006,Home & Garden,PrimeSources,Los Angeles CA,49,150.0,0.1,2024-08-09,4,14,Pending,buyer864@client.com
ORD-00865,P004,Apparel,NextGen Parts,Los Angeles CA,44,55.0,0.05,2023-06-20,12,14,Delivered,buyer865@client.com
ORD-00866,P004,Apparel,Apex Supplies,Atlanta GA,64,55.0,0.15,2023-08-08,7,9,Delivered,buyer866@client.com
ORD-00867,P010,Industrial,NextGen Parts,Dallas TX,52,500.0,0.0,2024-08-15,4,11,Delivered,buyer867@client.com
ORD-00868,P010,Industrial,PrimeSources,Chicago IL,68,500.0,0.05,2023-12-22,4,12,Cancelled,buyer868@client.com
ORD-00869,P005,Home & Garden,NextGen Parts,Los Angeles CA,56,80.0,0.15,2023-07-24,9,13,Delivered,buyer869@client.com
ORD-00870,P008,Food & Bev,GlobalTrade Co.,Dallas TX,86,20.0,0.1,2024-10-04,14,20,Cancelled,buyer870@client.com
ORD-00871,P008,Food & Bev,PrimeSources,Los Angeles CA,28,20.0,0.15,2024-10-15,11,21,In Transit,buyer871@client.com
ORD-00872,P007,Food & Bev,Apex Supplies,Atlanta GA,73,12.0,0.15,2023-07-25,8,13,Delivered,buyer872@client.com
ORD-00873,P005,Home & Garden,SwiftVendors,Dallas TX,56,80.0,0.05,2024-10-11,6,10,Delivered,buyer873@client.com
ORD-00874,P003,Apparel,NextGen Parts,Chicago IL,33,35.0,0.15,2024-02-20,6,5,Delivered,buyer874@client.com
ORD-00875,P004,Apparel,PrimeSources,Atlanta GA,40,55.0,0.05,2024-03-22,9,17,Delivered,buyer875@client.com
ORD-00876,P005,Home & Garden,SwiftVendors,Los Angeles CA,18,80.0,0.0,2024-11-05,11,11,Delayed,buyer876@client.com
ORD-00877,P008,Food & Bev,Apex Supplies,Los Angeles CA,3,20.0,0.0,2024-09-08,7,6,Pending,buyer877@client.com
ORD-00878,P002,Electronics,GlobalTrade Co.,Chicago IL,51,250.0,0.15,2023-04-25,12,21,In Transit,buyer878@client.com
ORD-00879,P009,Industrial,NextGen Parts,Los Angeles CA,86,300.0,0.1,2024-05-23,4,5,In Transit,buyer879@client.com
ORD-00880,P006,Home & Garden,PrimeSources,Chicago IL,43,150.0,0.1,2024-03-09,6,6,Delivered,buyer880@client.com
ORD-00881,P005,Home & Garden,SwiftVendors,Atlanta GA,57,80.0,0.05,2023-02-27,10,16,Delivered,buyer881@client.com
ORD-00882,P002,Electronics,PrimeSources,New York NY,41,250.0,0.1,2024-11-30,6,8,Cancelled,buyer882@client.com
ORD-00883,P006,Home & Garden,SwiftVendors,Los Angeles CA,61,150.0,0.15,2023-01-22,13,20,Delivered,buyer883@client.com
ORD-00884,P001,Electronics,GlobalTrade Co.,Los Angeles CA,89,120.0,0.15,2024-07-19,9,11,Delayed,buyer884@client.com
ORD-00885,P006,Home & Garden,NextGen Parts,Chicago IL,88,150.0,0.0,2024-03-29,9,7,Pending,buyer885@client.com
ORD-00886,P005,Home & Garden,GlobalTrade Co.,Los Angeles CA,39,80.0,0.0,2023-08-04,5,10,Delayed,buyer886@client.com
ORD-00887,P007,Food & Bev,Apex Supplies,New York NY,5,12.0,0.0,2024-04-27,14,18,Cancelled,buyer887@client.com
ORD-00888,P007,Food & Bev,SwiftVendors,Atlanta GA,13,12.0,0.0,2023-03-09,8,12,In Transit,buyer888@client.com
ORD-00889,P009,Industrial,PrimeSources,Dallas TX,95,300.0,0.0,2023-02-23,13,21,Delivered,buyer889@client.com
ORD-00890,P003,Apparel,GlobalTrade Co.,Los Angeles CA,1,35.0,0.05,2023-11-18,12,11,Delivered,buyer890@client.com
ORD-00891,P009,Industrial,GlobalTrade Co.,Atlanta GA,92,300.0,0.15,2024-12-03,9,19,Delivered,buyer891@client.com
ORD-00892,P003,Apparel,NextGen Parts,Los Angeles CA,34,35.0,0.0,2023-10-16,6,5,Pending,buyer892@client.com
ORD-00893,P007,Food & Bev,GlobalTrade Co.,Dallas TX,49,12.0,0.1,2023-01-24,11,19,In Transit,buyer893@client.com
ORD-00894,P002,Electronics,SwiftVendors,Chicago IL,60,250.0,0.0,2023-02-20,9,16,Pending,buyer894@client.com
ORD-00895,P003,Apparel,GlobalTrade Co.,Atlanta GA,12,35.0,0.0,2023-05-01,3,12,In Transit,buyer895@client.com
ORD-00896,P008,Food & Bev,Apex Supplies,Chicago IL,87,20.0,0.05,2024-12-31,6,7,Cancelled,buyer896@client.com
ORD-00897,P005,Home & Garden,PrimeSources,New York NY,37,80.0,0.15,2023-05-14,9,10,In Transit,buyer897@client.com
ORD-00898,P005,Home & Garden,GlobalTrade Co.,New York NY,94,80.0,0.15,2023-07-04,9,19,Delivered,
ORD-00899,P005,Home & Garden,PrimeSources,Chicago IL,31,80.0,0.1,2024-01-14,12,20,Delayed,buyer899@client.com
ORD-00900,P001,Electronics,SwiftVendors,New York NY,61,120.0,0.0,2024-12-04,6,15,Pending,buyer900@client.com
ORD-00901,P010,Industrial,Apex Supplies,Atlanta GA,33,500.0,0.0,2023-03-02,3,6,Delivered,buyer901@client.com
ORD-00902,P006,Home & Garden,NextGen Parts,Dallas TX,78,150.0,0.15,2023-01-06,7,13,In Transit,buyer902@client.com
ORD-00903,P007,Food & Bev,GlobalTrade Co.,Atlanta GA,86,12.0,0.0,2023-02-12,12,12,Delivered,buyer903@client.com
ORD-00904,P008,Food & Bev,GlobalTrade Co.,Dallas TX,44,20.0,0.05,2023-11-21,14,20,Pending,buyer904@client.com
